Time,Point1.x,Point1.y,Point1.z,Point2.x,Point2.y,Point2.z,Point3.x,Point3.y,Point3.z,Point4.x,Point4.y,Point4.z,Point5.x,Point5.y,Point5.z,Point6.x,Point6.y,Point6.z,Point7.x,Point7.y,Point7.z,Point8.x,Point8.y,Point8.z,Point9.x,Point9.y,Point9.z,Point10.x,Point10.y,Point10.z,Point11.x,Point11.y,Point11.z,Point12.x,Point12.y,Point12.z,Point13.x,Point13.y,Point13.z,Point14.x,Point14.y,Point14.z,label
35:25.0,0.466979724,0.10301486,0.212032901,-0.112607457,-0.649496436,0.021581888,-0.112203695,-0.650034666,0.022098541,-0.112762988,-0.650370479,0.02195859,-0.105404593,-0.653835177,0.052170515,-0.104965366,-0.654811859,0.051499128,-0.105878241,-0.656199396,0.052356243,-0.036931064,-0.625694156,-0.039381027,-0.019755973,-0.653671801,0.085522175,-0.089152381,-0.597351611,0.031564713,-0.084481061,-0.603504181,0.06670332,-0.007785444,-0.510448217,-0.099294066,0.038956493,-0.522163212,0.159567118,-0.146049276,-0.588909507,-0.129827857,0
35:25.7,0.453394186,0.135153028,0.266392659,-0.135715902,-0.627692461,0.043634176,-0.135345176,-0.628190219,0.044196367,-0.135919824,-0.628588915,0.044214725,-0.122889236,-0.632288456,0.074550867,-0.122359008,-0.633377492,0.074123859,-0.123235464,-0.634775996,0.074973106,-0.067615457,-0.61210382,-0.027584314,-0.028096715,-0.642571926,0.09943676,-0.104842149,-0.577311873,0.049706221,-0.093801945,-0.584210932,0.085496426,-0.054721616,-0.503649354,-0.092181206,0.071554802,-0.50045234,0.165381193,-0.231555104,-0.57553041,-0.10066545,0
35:26.4,0.436500043,0.089979712,0.306748398,-0.140326053,-0.629477978,0.023497581,-0.139948308,-0.630025923,0.024175167,-0.140518963,-0.630356491,0.024077892,-0.131207332,-0.633063674,0.052482605,-0.130718753,-0.634046733,0.051762342,-0.131615549,-0.635453224,0.052817583,-0.074099764,-0.611177087,-0.040461779,-0.047822949,-0.634967804,0.077280998,-0.10975413,-0.581697822,0.032791138,-0.102525026,-0.586906552,0.065829992,-0.062231105,-0.492373079,-0.10121806,0.040311262,-0.513985038,0.161509991,-0.266459554,-0.581032693,-0.078746676,0
35:27.2,0.482294762,0.095170613,0.34414359,-0.059805229,-0.68531549,0.126190662,-0.059439071,-0.685631573,0.127141953,-0.060066551,-0.686067522,0.126990318,-0.035587572,-0.683841825,0.144827604,-0.035070881,-0.684885561,0.144368649,-0.035771336,-0.686273277,0.145359278,-0.060751524,-0.63837111,0.044094801,0.031831797,-0.645291805,0.113348961,-0.047856677,-0.624752164,0.133276463,-0.021497063,-0.624774575,0.151702642,-0.11728593,-0.514639437,-0.019204646,0.157056719,-0.497514457,0.144408941,-0.335473537,-0.611505628,0.072915792,0
35:27.9,0.490155292,0.11609275,0.407419121,-0.049342994,-0.669743419,0.175610304,-0.049045283,-0.669889569,0.176733971,-0.049681861,-0.670516372,0.176576138,-0.01620229,-0.665949762,0.186986446,-0.015694473,-0.667076588,0.186240196,-0.016404491,-0.668371618,0.187617779,-0.090910442,-0.628133595,0.084660769,0.044161681,-0.626897335,0.120347023,-0.043812875,-0.610866785,0.18112278,-0.00510949,-0.60914278,0.189261436,-0.171079054,-0.514762461,0.00783959,0.174136639,-0.474656045,0.121620893,-0.406674027,-0.594636798,0.121046424,0
35:28.6,0.493710691,0.181227495,0.347898132,-0.071220249,-0.671658576,0.189222574,-0.070876278,-0.671780944,0.190235615,-0.071577907,-0.672391713,0.190004587,-0.038196705,-0.66638428,0.20315671,-0.037694447,-0.66750288,0.202726603,-0.038280603,-0.668745935,0.203707218,-0.098736845,-0.635536313,0.095964909,0.034284301,-0.630392611,0.145156384,-0.057129353,-0.611931443,0.190796137,-0.018416109,-0.608789146,0.202989817,-0.141177326,-0.528550923,0.015981354,0.150039792,-0.452939689,0.141530752,-0.365814388,-0.612016797,0.074143052,0
35:29.4,0.483495229,0.21294235,0.053685695,-0.118986674,-0.64917928,0.209298134,-0.11856164,-0.649667323,0.209935188,-0.119022436,-0.650063753,0.209318876,-0.089428559,-0.644098639,0.230587482,-0.089367837,-0.64502728,0.230154276,-0.08958295,-0.646280944,0.230985403,-0.107704051,-0.612075806,0.089041233,0.010531932,-0.607382655,0.176068306,-0.099290714,-0.590791583,0.207855701,-0.064840488,-0.587277651,0.233311892,-0.118647508,-0.515692294,0.012437694,0.119846746,-0.42200464,0.152886629,-0.238516465,-0.598304391,-0.073043227,0
35:30.1,0.459087569,0.165976342,0.335051599,-0.119348228,-0.616630971,0.105432272,-0.119100966,-0.61707139,0.10619545,-0.119411059,-0.61761272,0.10600996,-0.122385107,-0.61144793,0.134869576,-0.121809103,-0.612807989,0.134456158,-0.122364223,-0.614059627,0.134986877,-0.025631594,-0.60706234,0.086676359,-0.045763034,-0.598629773,0.205758095,-0.080280401,-0.560091555,0.111551762,-0.086491242,-0.556074619,0.144786596,0.047378965,-0.53482914,0.022136286,-0.005754316,-0.399420291,0.250014782,-0.001088053,-0.72498107,0.026109576,0
35:30.8,0.542797977,0.179986002,0.001705977,-0.123229951,-0.673420548,0.060547113,-0.122924618,-0.674144745,0.06142354,-0.123059921,-0.674444795,0.061164618,-0.136683971,-0.670810401,0.084677458,-0.136543706,-0.672186196,0.083984375,-0.1367089,-0.673297703,0.08471036,-0.029641131,-0.644329488,0.075942755,-0.091592446,-0.643565178,0.172159195,-0.095475428,-0.613309026,0.061927795,-0.114320621,-0.611498833,0.090218782,0.06672436,-0.544432461,0.00669463,-0.077468403,-0.443733722,0.219596148,0.198335215,-0.657382548,-0.197009802,0
35:31.5,0.541193998,0.267284641,-0.130060282,-0.170822173,-0.658113062,-0.063456774,-0.170384392,-0.658652782,-0.062680721,-0.170433864,-0.659007847,-0.062968731,-0.181214452,-0.658553064,-0.032489538,-0.18095997,-0.659705698,-0.033064365,-0.181405678,-0.660866022,-0.032328844,-0.064211644,-0.653081238,-0.070970297,-0.118858539,-0.665406346,0.053916931,-0.132436663,-0.603738844,-0.04886961,-0.148634672,-0.604904354,-0.01196456,0.040928651,-0.52950877,-0.111202672,-0.084350124,-0.499325752,0.159678459,0.197890848,-0.460841656,-0.281419039,0
35:32.2,0.446496767,0.252582034,-0.081254379,-0.145985976,-0.655146837,0.018290043,-0.145599589,-0.655629456,0.019121885,-0.14571397,-0.655953526,0.018996239,-0.146610916,-0.657789052,0.052449942,-0.146320179,-0.658834517,0.051921129,-0.14683871,-0.659938872,0.052601099,-0.043038718,-0.643344462,-0.021867514,-0.058253653,-0.666677058,0.113623142,-0.113855258,-0.600019336,0.029106617,-0.11852783,-0.603873193,0.068580627,0.012081958,-0.518262982,-0.117617488,-0.010664938,-0.482711226,0.213179588,-0.041609082,-0.418735474,-0.309485078,0
35:32.9,0.398149753,0.163687613,-0.129346398,-0.119520515,-0.665017962,-0.050529003,-0.11922662,-0.665597558,-0.049995661,-0.11965324,-0.665960252,-0.049978971,-0.121719159,-0.664752424,-0.02242732,-0.12130598,-0.666118741,-0.02287817,-0.121692367,-0.667286754,-0.02254653,-0.027166706,-0.644584894,-0.074011803,-0.04421756,-0.654510796,0.036920547,-0.086212583,-0.606007218,-0.041857243,-0.091502123,-0.607591569,-0.009281635,0.012046576,-0.529585063,-0.174044847,-0.006918929,-0.48100844,0.129443169,-0.208029151,-0.644431591,-0.307257414,0
35:33.6,0.441442865,0.127621685,0.094038905,-0.094521709,-0.680757105,0.026615381,-0.094306849,-0.68147999,0.027245998,-0.094647042,-0.681861341,0.027154922,-0.094138622,-0.682180524,0.055907965,-0.093698375,-0.683680177,0.055476189,-0.094059408,-0.68485707,0.05603528,-0.003812668,-0.636686623,-0.006835461,-0.008692398,-0.653311074,0.112299442,-0.070164718,-0.619482517,0.033288717,-0.072105877,-0.622722447,0.067810059,0.021405874,-0.54419446,-0.095556237,0.010124587,-0.456317902,0.186891794,-0.117313281,-0.756704271,-0.163993835,0
35:34.4,0.451879466,0.177677065,0.282268983,-0.09306971,-0.637948632,0.084153175,-0.092873551,-0.63848871,0.084859371,-0.09327729,-0.638887405,0.084662914,-0.093996719,-0.636357486,0.115730762,-0.093550667,-0.637441158,0.115165949,-0.094175495,-0.638733268,0.115944147,-0.002900799,-0.625451565,0.056716204,-0.015735058,-0.629082859,0.192252159,-0.062973216,-0.585028112,0.092728615,-0.067260385,-0.584428847,0.131403446,0.028175721,-0.548105657,-0.004775971,0.014465448,-0.450127453,0.248128653,-0.080065385,-0.735211611,-0.048449397,0
35:35.1,0.429717773,0.240393671,0.130045551,-0.139375329,-0.581371248,0.116097212,-0.13923721,-0.581889808,0.116919279,-0.139396995,-0.582185864,0.116973162,-0.135336235,-0.57611239,0.149340153,-0.13504684,-0.577060938,0.148683071,-0.135312468,-0.578351796,0.149707794,-0.044449918,-0.593757033,0.076303005,-0.038128957,-0.58224684,0.219362736,-0.097353637,-0.534580708,0.118400335,-0.095961511,-0.528931558,0.159365416,0.013662862,-0.518517435,0.001939252,0.025111312,-0.412338674,0.261729717,-0.149968103,-0.602113724,-0.170898914,0
35:35.8,0.455094838,0.293587509,0.104875398,-0.212228939,-0.583349347,0.203176737,-0.211998537,-0.583799541,0.203870773,-0.211974695,-0.584133506,0.203592539,-0.210002452,-0.582475245,0.232546806,-0.209780857,-0.583524346,0.231898308,-0.210118249,-0.584788084,0.232586145,-0.120194763,-0.584928691,0.164505959,-0.123703435,-0.5923509,0.285291195,-0.165448517,-0.531430304,0.203100204,-0.166401789,-0.530650139,0.237267256,-0.060287692,-0.495045662,0.033161059,-0.049247663,-0.406933963,0.348596811,-0.073704235,-0.373805255,-0.14451623,0
35:36.5,0.482434165,0.244343027,0.039624527,-0.18423681,-0.6294837,0.143857956,-0.183975711,-0.629965186,0.14473772,-0.184064105,-0.630301535,0.144441366,-0.186008185,-0.630794346,0.174674273,-0.185839996,-0.631940246,0.173871994,-0.18618618,-0.633081794,0.174695015,-0.086556718,-0.609980822,0.114934921,-0.105721265,-0.627865195,0.237661362,-0.150679067,-0.570272565,0.147177935,-0.156389982,-0.57234782,0.182077885,-0.004235115,-0.506009877,0.026202813,-0.063183501,-0.424680263,0.291655779,0.021891609,-0.462734312,-0.191940188,0
35:39.0,0.460750633,0.148320211,0.42372404,-0.09085995,-0.63352716,0.104156971,-0.090689726,-0.63390696,0.104995728,-0.091006793,-0.634463549,0.104868412,-0.089790665,-0.630755007,0.135505676,-0.089162007,-0.631998897,0.135199785,-0.089831449,-0.633303225,0.135783911,-0.003410464,-0.611822486,0.073204756,-0.008382544,-0.61368686,0.199136734,-0.058545887,-0.576911032,0.113558769,-0.060124196,-0.575981319,0.148355484,0.027063807,-0.539103687,0.020710379,0.028499996,-0.420484692,0.255478144,-0.048434895,-0.757288337,0.075879216,0
35:39.7,0.467442304,0.198896564,0.288420203,-0.08896324,-0.648210227,0.135104895,-0.088748954,-0.64851892,0.13583827,-0.089074358,-0.64894712,0.135535955,-0.084920987,-0.647624612,0.163153887,-0.084492095,-0.648810446,0.16267705,-0.085013695,-0.650056958,0.163087845,-0.019121053,-0.610747218,0.092347383,-0.00945532,-0.623548031,0.20176506,-0.06782154,-0.586350977,0.140785456,-0.065125935,-0.588609159,0.171257019,0.011650989,-0.522148073,0.014592141,0.024651477,-0.435807914,0.237511396,-0.034268245,-0.635179698,-0.00599587,0
35:40.4,0.477332389,0.250152054,0.411701339,-0.076577321,-0.606599748,0.146728516,-0.076369449,-0.606907964,0.147525072,-0.076694489,-0.607315719,0.147393465,-0.084180333,-0.602405965,0.174256563,-0.08343704,-0.603263676,0.173849583,-0.084076919,-0.604680181,0.174567461,0.004262059,-0.592056394,0.150159836,-0.038740996,-0.586740255,0.263315678,-0.047068741,-0.552696109,0.156909704,-0.060225163,-0.549233139,0.188257694,0.077151023,-0.529503107,0.116629131,-0.019512221,-0.41461426,0.30864501,0.112100601,-0.680319726,0.127308726,0
35:41.1,0.484331834,0.162636431,0.44761605,-0.06155942,-0.640453279,0.100107908,-0.061384577,-0.64083755,0.101214647,-0.061655045,-0.641316175,0.100933313,-0.072085992,-0.634997964,0.122810364,-0.071407944,-0.636178732,0.122452736,-0.071909323,-0.637414157,0.123180151,0.007505262,-0.609202862,0.11570096,-0.043950401,-0.59799391,0.199097633,-0.038385466,-0.584122479,0.111123085,-0.053461496,-0.579252362,0.133783817,0.072327621,-0.545846164,0.081834264,-0.036605842,-0.403851151,0.257359982,0.119360164,-0.764534235,0.155448318,0
35:41.8,0.470013577,0.21656537,0.400214413,-0.113472372,-0.612730145,0.120700121,-0.113233134,-0.613066196,0.121550798,-0.113492802,-0.613467634,0.121256113,-0.113565117,-0.608005524,0.151686668,-0.112965621,-0.608808815,0.151139736,-0.113385737,-0.61026454,0.151696444,-0.027396562,-0.600952744,0.097732306,-0.037086636,-0.59475106,0.225625992,-0.07873714,-0.554120481,0.13106823,-0.081477083,-0.550804257,0.166780233,0.052309714,-0.538901865,0.078675449,-0.00833626,-0.415396243,0.261579752,0.055117399,-0.756255746,0.080963492,0
35:42.5,0.442871732,0.192125943,0.26561242,-0.106669597,-0.615807056,0.074591875,-0.106455386,-0.616207719,0.07558465,-0.106860273,-0.616494238,0.075565338,-0.109720014,-0.608625472,0.103026867,-0.109136589,-0.609812081,0.10256815,-0.109499864,-0.611059904,0.103350639,-0.01573623,-0.623425424,0.066931486,-0.043104935,-0.604289055,0.186180592,-0.061101928,-0.565463245,0.085161686,-0.069773808,-0.557882905,0.118190765,0.058328141,-0.546928108,0.012491718,0.015353327,-0.438662827,0.255074024,-0.045562316,-0.766787589,-0.025834322,0
35:43.3,0.43449713,0.20063182,0.387472236,-0.109504648,-0.603566349,0.10560894,-0.109274782,-0.603910148,0.106840611,-0.109695889,-0.604186296,0.106705904,-0.112618692,-0.594151676,0.133096933,-0.1120672,-0.595235765,0.13259244,-0.112532511,-0.596583128,0.133512974,-0.024112588,-0.612739861,0.09873867,-0.047582451,-0.583061457,0.213114738,-0.062545285,-0.552684247,0.115584373,-0.069448419,-0.542034626,0.147171021,0.053350609,-0.5411008,0.049186036,0.003575733,-0.405590564,0.272737503,-0.04174104,-0.762659073,0.072819233,0
35:44.0,0.426009095,0.235910726,0.289669394,-0.126813188,-0.585193574,0.097699165,-0.126649037,-0.58555913,0.098576307,-0.12687327,-0.585908651,0.098383665,-0.124928668,-0.579374731,0.129735947,-0.124497458,-0.580355585,0.12876749,-0.124964885,-0.58157742,0.129644632,-0.038490281,-0.602263331,0.06713295,-0.041710515,-0.590005994,0.204250336,-0.080613114,-0.539538503,0.103765965,-0.082037061,-0.533884525,0.142377615,0.031891227,-0.537539124,0.007030293,0.005021914,-0.420957178,0.262658834,-0.0960702,-0.687166393,-0.059268832,0
35:44.7,0.407077444,0.221529761,0.110274784,-0.119876727,-0.608982921,0.036186457,-0.119731352,-0.609610438,0.03701663,-0.120146409,-0.609788895,0.037011147,-0.127477974,-0.6005193,0.061315536,-0.127091527,-0.601646423,0.060713291,-0.12731339,-0.602878153,0.061545134,-0.032767095,-0.627546728,0.046401978,-0.07835719,-0.599960387,0.15414238,-0.075916626,-0.563920081,0.044612408,-0.08947017,-0.553689659,0.075061083,0.031926181,-0.536930323,-0.027302742,-0.032718416,-0.426027149,0.229291439,-0.131149501,-0.651894569,-0.154810071,0
35:45.4,0.420927125,0.194682332,0.139282642,-0.138130829,-0.618577242,0.013473749,-0.137929335,-0.619097471,0.014351606,-0.138321847,-0.619305074,0.014332294,-0.143539861,-0.611425221,0.042421579,-0.143089861,-0.612510085,0.04186821,-0.143442407,-0.613735616,0.04255271,-0.041839704,-0.630088687,0.01125145,-0.07896506,-0.609846294,0.133441448,-0.092382252,-0.571499407,0.022509098,-0.103832319,-0.563473523,0.056865931,0.035690293,-0.535505652,-0.050096363,-0.020347396,-0.44033429,0.212898254,-0.128480867,-0.685890257,-0.166999102,0
35:46.1,0.477195466,0.169551497,0.2979918,-0.148568392,-0.640693367,0.074587345,-0.148348495,-0.641060829,0.075457573,-0.148686185,-0.641463518,0.075337887,-0.152923107,-0.635256112,0.105124712,-0.152283832,-0.636504948,0.104750633,-0.152951956,-0.637782097,0.105284452,-0.050511267,-0.630477309,0.061596155,-0.080591165,-0.620645523,0.186738014,-0.104900107,-0.58391273,0.083879232,-0.114493102,-0.57903707,0.118750811,0.051758092,-0.56159091,0.023115009,-0.033617254,-0.434155315,0.250030994,0.055802796,-0.787044227,0.012548566,0
35:46.9,0.478855479,0.13087911,0.123811626,-0.104442373,-0.634318531,0.108936787,-0.103973582,-0.634907186,0.110087633,-0.104198217,-0.635189116,0.110167503,-0.112333588,-0.633732915,0.136697292,-0.112137049,-0.635113239,0.135616064,-0.112183817,-0.636288464,0.136677742,-0.009061784,-0.607865453,0.104578972,-0.053169008,-0.615368128,0.214894295,-0.067041084,-0.574927568,0.110253096,-0.080752939,-0.574217796,0.141098738,0.098046616,-0.515450656,0.046679512,-0.040838078,-0.410421818,0.26257205,0.161083475,-0.644236147,-0.16563499,0
35:47.6,0.513329363,0.084949388,0.035458802,-0.098679513,-0.686189413,-0.036032915,-0.098008677,-0.686850011,-0.034879446,-0.098672032,-0.686823666,-0.034919024,-0.116936125,-0.689083219,-0.010492802,-0.116804399,-0.68985343,-0.011957407,-0.117021643,-0.691345096,-0.010304928,0.001567392,-0.648105919,-0.016970634,-0.08443857,-0.662191272,0.081880569,-0.078705207,-0.621807575,-0.024678946,-0.104307286,-0.623693526,0.004117966,0.103071019,-0.513389647,-0.050068766,-0.102376752,-0.511886954,0.168147087,0.234234571,-0.579659343,-0.212936163,0
35:48.3,0.528343475,0.190941897,-0.009534605,-0.095461376,-0.674656391,0.027944803,-0.094975837,-0.675139189,0.029058695,-0.094914019,-0.675407588,0.028998852,-0.109549776,-0.677916944,0.056129932,-0.109433301,-0.67901516,0.055167198,-0.109595411,-0.680054545,0.055891752,0.0051241,-0.641278505,0.035033941,-0.059727624,-0.664775908,0.145288944,-0.075184472,-0.61340791,0.038830042,-0.094794072,-0.618007243,0.070201397,0.079423919,-0.523071766,-0.035704531,-0.060370725,-0.474032044,0.21814394,0.177203655,-0.546196997,-0.279776096,0
35:49.0,0.528368115,0.199407764,-0.076869811,-0.101916485,-0.66353941,-0.018319368,-0.10148973,-0.663975,-0.01726985,-0.101398818,-0.664261281,-0.017339468,-0.1154598,-0.665640295,0.00948596,-0.115290612,-0.666708589,0.008603334,-0.115498915,-0.667688847,0.009330273,-0.005375016,-0.641946495,-0.009006262,-0.068058789,-0.660008788,0.098755836,-0.077638805,-0.607156277,-0.002883911,-0.096637413,-0.61023736,0.028017998,0.055747282,-0.533276856,-0.070788592,-0.044221252,-0.479494691,0.189344645,0.142500848,-0.547942579,-0.319869518,0
35:49.7,0.528224283,0.186560512,0.027739915,-0.12473657,-0.658663869,0.051393509,-0.124296345,-0.65911454,0.052540064,-0.124251954,-0.659434855,0.052407265,-0.128239825,-0.664421618,0.08435297,-0.128078997,-0.665517032,0.083423138,-0.128314093,-0.666591585,0.084187984,-0.021909021,-0.63115412,0.019659519,-0.043911461,-0.665914297,0.151785374,-0.101553641,-0.597957671,0.059719563,-0.108776316,-0.605723619,0.097464085,0.06203071,-0.519595325,-0.047579668,-0.027979033,-0.480937123,0.217413425,0.163965136,-0.528057516,-0.266213417,0
35:50.5,0.487688333,0.169968665,0.03049247,-0.124891751,-0.654612541,0.026633739,-0.12446437,-0.654959619,0.027385473,-0.124669276,-0.655226529,0.027325153,-0.126467124,-0.656535923,0.062044382,-0.126135811,-0.657329679,0.060976267,-0.126695573,-0.658515096,0.061912537,-0.018452697,-0.644765079,-0.010014772,-0.038353927,-0.662680209,0.133859634,-0.094584264,-0.59873265,0.035900831,-0.101219893,-0.601923883,0.077168465,0.087610871,-0.538693547,-0.063596994,-0.000733152,-0.498842508,0.205507755,0.10806033,-0.620891273,-0.287450314,0
35:51.2,0.479917085,0.097701287,0.308283006,-0.121056154,-0.656027377,-0.027185202,-0.120735832,-0.656333804,-0.026542187,-0.121161126,-0.656602144,-0.026450872,-0.125136018,-0.65699333,0.005640507,-0.124579437,-0.657868087,0.004913092,-0.125403777,-0.659225881,0.005734921,-0.0156103,-0.637568057,-0.050742626,-0.045223657,-0.650105894,0.086011887,-0.091168597,-0.597097397,-0.016988754,-0.100790381,-0.599604666,0.02089262,0.077422269,-0.529463232,-0.071430542,-0.008384744,-0.506111503,0.172286034,0.069807626,-0.771093726,-0.059037328,0
35:51.9,0.483681709,0.156242203,0.310505018,-0.110220447,-0.648795128,0.061757803,-0.109928079,-0.649131835,0.062552214,-0.110284075,-0.649528444,0.062316179,-0.118338823,-0.646712482,0.093822718,-0.117728487,-0.647726953,0.093207598,-0.118448205,-0.649045348,0.093796015,-0.004669088,-0.634363174,0.053611517,-0.04997275,-0.638338625,0.184811592,-0.075885758,-0.590892732,0.07285428,-0.090054855,-0.590220213,0.10949564,0.0720523,-0.545045912,0.008970246,-0.017859003,-0.462335587,0.25470686,0.094947971,-0.739413142,-0.005295515,0
35:52.6,0.491077077,0.170618024,0.227297432,-0.122517571,-0.640824974,0.045845985,-0.122249424,-0.641133547,0.046578169,-0.122532845,-0.64153868,0.046454668,-0.132461473,-0.638233662,0.075768709,-0.131854624,-0.639227927,0.07522893,-0.132588297,-0.640430868,0.07588625,-0.021484828,-0.629622936,0.050683498,-0.076354727,-0.631327152,0.172862053,-0.086835697,-0.584113479,0.058342218,-0.103814609,-0.582566798,0.092376947,0.066263065,-0.538837016,0.013049588,-0.038891986,-0.455130726,0.245935917,0.103056431,-0.7104038,-0.060449362,0
35:53.3,0.488469172,0.160006795,0.197679406,-0.092882708,-0.655863106,0.050324202,-0.092583269,-0.656243384,0.051097155,-0.092801742,-0.656644642,0.051075459,-0.106913216,-0.65098834,0.075832129,-0.106392093,-0.652084947,0.075309515,-0.106827237,-0.65324235,0.075910091,0.000726995,-0.639765143,0.074120283,-0.070824221,-0.63160032,0.175087929,-0.058359113,-0.598072231,0.062736034,-0.080425404,-0.593616128,0.09103179,0.087576762,-0.557578206,0.01922448,-0.041525643,-0.453673452,0.252376795,0.115066111,-0.768863499,-0.088057399,0
35:55.7,0.496884054,0.193881276,0.153500709,-0.13835232,-0.626431048,0.086935759,-0.138112321,-0.626805365,0.087739229,-0.138127163,-0.627198637,0.087534428,-0.149700269,-0.621755958,0.114938736,-0.149296775,-0.622705042,0.114029884,-0.149881467,-0.623824418,0.114954472,-0.04307273,-0.625648856,0.102090359,-0.103933312,-0.618836045,0.214681149,-0.098780729,-0.574185967,0.100165844,-0.117679067,-0.569549382,0.131265163,0.040431567,-0.545724154,0.055043988,-0.050208051,-0.447589219,0.286984682,0.086275041,-0.671691895,-0.097795725,0
35:56.4,0.485938627,0.171514132,0.04199357,-0.137129471,-0.637376368,0.078707457,-0.136745274,-0.637832582,0.079681396,-0.136836067,-0.637991726,0.079384804,-0.135291919,-0.637707055,0.112055779,-0.135011047,-0.638820827,0.111099482,-0.135306031,-0.639951646,0.111967325,-0.040769741,-0.622409582,0.033819675,-0.04480901,-0.633561134,0.168596268,-0.106215194,-0.580141008,0.085813999,-0.108398095,-0.581022859,0.12390995,0.040158246,-0.533273518,-0.032816596,0.010924878,-0.448457628,0.225318432,0.055091158,-0.615500867,-0.236890078,0
35:57.1,0.486050409,0.178306715,0.364950255,-0.109259203,-0.625317931,0.082019329,-0.108976677,-0.625552654,0.082943201,-0.10935501,-0.626029193,0.082826376,-0.115477473,-0.621807456,0.113142252,-0.114777736,-0.622935116,0.112746239,-0.115496702,-0.624219537,0.113228083,-0.014173411,-0.620543778,0.072588682,-0.050825637,-0.620630801,0.195747852,-0.073798656,-0.569348633,0.095807076,-0.08553838,-0.56747967,0.129834414,0.065549746,-0.544225514,0.033798888,-0.013291987,-0.44912985,0.260248184,0.057248622,-0.706168532,0.064820886,0
35:57.8,0.482136416,0.159321309,0.326415896,-0.113929331,-0.623899639,0.082364798,-0.113657288,-0.624178588,0.083235025,-0.114002161,-0.624577403,0.083073139,-0.120612249,-0.618538201,0.113411903,-0.119976655,-0.619627774,0.112859249,-0.120585524,-0.620916426,0.113517046,-0.015083686,-0.621290863,0.075617313,-0.055065565,-0.612020671,0.201928616,-0.072986893,-0.56880033,0.093573332,-0.085761234,-0.564337313,0.128688097,0.088521458,-0.54910773,0.039966509,-0.020004049,-0.440684795,0.259375095,0.109980889,-0.750392556,0.020554781,0
35:58.6,0.491561592,0.176091202,0.144048557,-0.110758416,-0.626933575,0.106033325,-0.110433012,-0.627359152,0.107012749,-0.110529967,-0.62757808,0.106948853,-0.11726667,-0.624495983,0.139640808,-0.11689581,-0.625446498,0.138692379,-0.117190719,-0.626626611,0.139529943,-0.002392658,-0.614925861,0.092795849,-0.042022433,-0.615836978,0.232681751,-0.073232144,-0.570459425,0.110916376,-0.086207852,-0.568067789,0.150140524,0.115550481,-0.529242933,0.043074138,-0.005998952,-0.438858896,0.282370567,0.159012318,-0.664204955,-0.153627276,0
35:59.3,0.464495486,0.020045817,-0.038098823,-0.017325021,-0.699002504,-0.07413888,-0.016880641,-0.699611962,-0.073311806,-0.017282242,-0.699733913,-0.073550701,-0.035196561,-0.701503217,-0.054533482,-0.03489453,-0.702783585,-0.055395603,-0.035208322,-0.703979492,-0.05483532,0.060079634,-0.644287586,-0.044542313,-0.02253674,-0.664209545,0.027590752,-0.004900571,-0.635299802,-0.065122366,-0.029254522,-0.639697373,-0.044142008,0.14007622,-0.525510907,-0.085007533,-0.085363828,-0.517833769,0.10824275,0.208569899,-0.746172786,-0.20891428,0
35:59.9,0.507991332,0.128629079,-0.001504153,-0.039456069,-0.693691075,-0.091981173,-0.03881634,-0.694235921,-0.091324329,-0.039246891,-0.69442445,-0.091285229,-0.064398304,-0.695323169,-0.076586485,-0.064205267,-0.696411014,-0.077620745,-0.064431757,-0.697660029,-0.076660395,0.042881984,-0.64528811,-0.037728071,-0.069499232,-0.6635409,0.019240856,-0.027621996,-0.627980053,-0.084133148,-0.060568042,-0.631541848,-0.066789627,0.154126257,-0.478558183,-0.050959498,-0.148489982,-0.504362285,0.08560276,0.349718064,-0.486226767,-0.123335004,0
36:00.7,0.509435505,0.125157647,-0.062606472,-0.025279421,-0.686872661,-0.111805677,-0.024567738,-0.687405884,-0.111103058,-0.024999516,-0.687611938,-0.111117601,-0.048845753,-0.692221165,-0.090839386,-0.048703134,-0.693220556,-0.091977119,-0.048938863,-0.694529235,-0.091205835,0.066394314,-0.646487892,-0.068316936,-0.039707355,-0.678609669,0.012347698,-0.018619772,-0.623757243,-0.098849535,-0.049602251,-0.631351411,-0.074989796,0.164169475,-0.475584626,-0.077574342,-0.097258836,-0.555635929,0.093205452,0.351757169,-0.446767628,-0.21431601,0
36:01.4,0.48798787,0.276802209,-0.049789677,-0.124164224,-0.672458351,-0.004426956,-0.123675071,-0.672868073,-0.003855467,-0.123790555,-0.673174441,-0.004055023,-0.122355297,-0.675764441,0.031654119,-0.121961392,-0.676715851,0.031162739,-0.122612797,-0.678024828,0.03190279,-0.02126375,-0.655396402,-0.059396982,-0.025944136,-0.681030631,0.087926865,-0.095474601,-0.614800572,0.00590539,-0.097139403,-0.619502723,0.049392223,0.052713577,-0.518731356,-0.14059037,0.022135429,-0.51425004,0.190259933,0.096740574,-0.333835542,-0.25600183,0
