Time,Point1.x,Point1.y,Point1.z,Point2.x,Point2.y,Point2.z,Point3.x,Point3.y,Point3.z,Point4.x,Point4.y,Point4.z,Point5.x,Point5.y,Point5.z,Point6.x,Point6.y,Point6.z,Point7.x,Point7.y,Point7.z,Point8.x,Point8.y,Point8.z,Point9.x,Point9.y,Point9.z,Point10.x,Point10.y,Point10.z,Point11.x,Point11.y,Point11.z,Point12.x,Point12.y,Point12.z,Point13.x,Point13.y,Point13.z,Point14.x,Point14.y,Point14.z,label
36:21.2,0.527338433,0.323098859,-0.092640784,-0.129577056,-0.685330868,-0.069711447,-0.129160568,-0.685863316,-0.068994045,-0.129604071,-0.68612206,-0.069135904,-0.131419867,-0.685451031,-0.039249897,-0.131024331,-0.686552882,-0.039828777,-0.131571263,-0.687829614,-0.039129734,-0.031923797,-0.669026315,-0.100949764,-0.05010524,-0.679559767,0.022509575,-0.101472616,-0.625355542,-0.057558775,-0.106478631,-0.625864804,-0.020966053,0.042972125,-0.506967783,-0.165009841,-0.021692613,-0.493297517,0.118523598,-0.037737831,-0.339715391,-0.261120081,1
36:21.9,0.523053932,0.325607729,-0.046563813,-0.132234782,-0.68330878,-0.065369129,-0.131811514,-0.683820128,-0.064613819,-0.132228032,-0.68410337,-0.064683914,-0.133032233,-0.683970869,-0.033439398,-0.132636011,-0.685065925,-0.03396368,-0.133221209,-0.686352015,-0.033288479,-0.030881198,-0.667074442,-0.102730274,-0.044422034,-0.680393517,0.026948452,-0.103331983,-0.623521686,-0.053417683,-0.107053243,-0.625001967,-0.01512599,0.033279173,-0.504003584,-0.172209948,-0.012590725,-0.495535403,0.124878407,-0.062643841,-0.343159586,-0.257567286,1
36:22.7,0.519852668,0.337443373,-0.038381356,-0.136552706,-0.679689705,-0.055668116,-0.136165842,-0.680182636,-0.054942131,-0.136558101,-0.680475473,-0.054971695,-0.135263368,-0.680218935,-0.022759199,-0.134864748,-0.681308746,-0.023195505,-0.135452926,-0.682584405,-0.022528172,-0.034533162,-0.666185677,-0.100714207,-0.039556764,-0.679434419,0.033921719,-0.106122352,-0.620824814,-0.044445992,-0.107113704,-0.622130394,-0.004687786,0.031946436,-0.503977656,-0.169713274,-0.007248907,-0.494600773,0.130306482,-0.072354957,-0.331667095,-0.241578698,1
36:23.4,0.51822781,0.347823009,-0.028173535,-0.141651154,-0.679531753,-0.04291749,-0.141258568,-0.67996043,-0.04207921,-0.141550824,-0.680227697,-0.042226553,-0.140909821,-0.680341721,-0.009813309,-0.14053598,-0.681388557,-0.010402679,-0.14113982,-0.68267101,-0.009556293,-0.038274765,-0.665762544,-0.085598707,-0.047454398,-0.679079831,0.048344612,-0.110164568,-0.622150838,-0.033028364,-0.113002002,-0.623632371,0.006521463,0.031392917,-0.512090206,-0.161866918,-0.012281113,-0.497849107,0.14537096,-0.057483818,-0.339805216,-0.281776309,1
36:24.1,0.517109317,0.360203773,-0.019805697,-0.147221968,-0.671871126,-0.03986001,-0.146844089,-0.672282696,-0.039058208,-0.147145838,-0.672579944,-0.039222717,-0.145232946,-0.672210872,-0.005814314,-0.144843742,-0.673297763,-0.006322145,-0.145446569,-0.674587011,-0.005499601,-0.042994194,-0.660917461,-0.087736845,-0.046104882,-0.673246324,0.05227375,-0.114242561,-0.614788175,-0.03045845,-0.115219757,-0.615883946,0.011083603,0.019858807,-0.50993526,-0.164574191,-0.006927754,-0.488920778,0.154402256,-0.062544242,-0.326638728,-0.25553,1
36:24.8,0.521030676,0.379378861,-0.027302083,-0.139567584,-0.669408143,-0.020198822,-0.139202058,-0.669830441,-0.019389629,-0.139439732,-0.67012459,-0.019646406,-0.136169732,-0.670549989,0.014860392,-0.135769933,-0.671637297,0.01440239,-0.136252105,-0.672959924,0.015224695,-0.035944268,-0.656809628,-0.074345589,-0.03263038,-0.673565149,0.071069241,-0.106306426,-0.611707628,-0.013208866,-0.105379798,-0.614140391,0.029940605,0.021397833,-0.506655574,-0.164841875,0.00501438,-0.488093257,0.177101135,-0.063691825,-0.320150524,-0.250138283,1
36:25.5,0.521489328,0.361828646,-0.020118681,-0.152436674,-0.678998053,-0.033435106,-0.15203692,-0.679436803,-0.032651186,-0.15233092,-0.679732442,-0.032892466,-0.151088685,-0.679780066,-0.000633955,-0.150720224,-0.680829346,-0.00117898,-0.151326999,-0.682133436,-0.000283718,-0.05293069,-0.662635624,-0.078500509,-0.058591083,-0.676907361,0.055341244,-0.122434512,-0.620596111,-0.024639845,-0.124019936,-0.622303188,0.015110254,0.012130431,-0.507707417,-0.162091196,-0.018499939,-0.491686523,0.161473751,-0.027963836,-0.31273517,-0.254474401,1
36:26.2,0.532643592,0.307672116,-0.092926596,-0.140026942,-0.685213804,-0.044501781,-0.13965486,-0.685814559,-0.043868303,-0.140097708,-0.686074078,-0.043997765,-0.139751107,-0.687003911,-0.014219522,-0.139330089,-0.688149273,-0.014603853,-0.139913544,-0.689402401,-0.013929844,-0.045529354,-0.664953947,-0.082157612,-0.053928383,-0.682521224,0.040047646,-0.115065552,-0.624302208,-0.031515121,-0.116552643,-0.626358807,0.004498243,0.024948705,-0.501812518,-0.146469936,-0.025578773,-0.492842108,0.134868145,-0.036042064,-0.331124425,-0.207814455,1
36:26.8,0.569971633,0.414689216,-0.037039876,-0.145649105,-0.691969275,-0.040162563,-0.145150229,-0.692591488,-0.039320469,-0.14535889,-0.692962348,-0.039738178,-0.143617079,-0.694634378,-0.005786896,-0.143248826,-0.69581008,-0.006324053,-0.143614545,-0.697172165,-0.005401134,-0.049500972,-0.663572609,-0.090496063,-0.051125228,-0.685002387,0.051493645,-0.118255638,-0.633101642,-0.034761667,-0.118585773,-0.637443781,0.007559776,-0.003985368,-0.494456202,-0.181128234,-0.007928437,-0.508435309,0.161092043,-0.011747807,-0.283174932,-0.240721226,1
36:27.5,0.549720359,0.329443944,-0.038097287,-0.144651309,-0.685539186,-0.049827099,-0.144211024,-0.686153591,-0.049169302,-0.144651487,-0.68653208,-0.049385309,-0.143681541,-0.68725872,-0.015912533,-0.143274575,-0.688359857,-0.016298294,-0.143969133,-0.689646721,-0.015530109,-0.04280005,-0.661934018,-0.093349934,-0.050080158,-0.680438399,0.042068958,-0.120765984,-0.62699312,-0.034933567,-0.122568756,-0.629719853,0.004835844,0.008757009,-0.49711746,-0.155186683,-0.006037599,-0.505787134,0.141821146,-0.043994717,-0.331843644,-0.249100685,1
36:28.2,0.53112936,0.415090713,-0.023470156,-0.132736921,-0.672013998,-0.016572475,-0.132371038,-0.672538579,-0.015728474,-0.132622778,-0.672840536,-0.016019821,-0.129524663,-0.67309767,0.016411304,-0.129139602,-0.674271882,0.015969276,-0.129575923,-0.675611198,0.016758204,-0.036993887,-0.656966746,-0.066389799,-0.034538098,-0.67187798,0.069541931,-0.09919925,-0.61376065,-0.01116991,-0.098546043,-0.615971684,0.029299259,0.015409928,-0.502322137,-0.162658051,0.00324061,-0.491734326,0.176223993,-0.06064203,-0.297904015,-0.239362478,1
36:28.9,0.523710251,0.379323334,-0.019527797,-0.138668433,-0.686336875,-0.021760464,-0.138295218,-0.686865628,-0.020956993,-0.138575554,-0.687143922,-0.021302938,-0.137307942,-0.688166201,0.010773659,-0.136896893,-0.689266145,0.010303736,-0.137456894,-0.690624356,0.011187077,-0.041603975,-0.663294494,-0.06672883,-0.047689278,-0.681769192,0.066442966,-0.111439422,-0.626472652,-0.014123678,-0.113240704,-0.629315019,0.025578499,0.013694414,-0.506230235,-0.155273572,-0.015924064,-0.494804054,0.175130129,-0.027398152,-0.294133127,-0.22936964,1
36:29.6,0.557185769,0.334857714,-0.040699551,-0.142144844,-0.706294119,-0.053456306,-0.141677201,-0.706882358,-0.05280304,-0.142101377,-0.707327724,-0.052979231,-0.14154464,-0.707515478,-0.019322395,-0.141122326,-0.708603144,-0.019669294,-0.14175567,-0.709899366,-0.018900633,-0.042168785,-0.670608163,-0.094070911,-0.050639074,-0.687935889,0.041222095,-0.124044277,-0.645861506,-0.040175915,-0.126197144,-0.648387849,-0.000404596,0.000822671,-0.494731486,-0.162271246,-0.014089458,-0.503958821,0.141844034,-0.054120459,-0.327027887,-0.256167293,1
36:30.3,0.575049341,0.423540825,-0.069787755,-0.14525944,-0.692475438,-0.074178934,-0.144740582,-0.693082035,-0.073385954,-0.144979462,-0.693481386,-0.073727369,-0.143764123,-0.694325149,-0.039733648,-0.143372044,-0.695484936,-0.040297985,-0.143749297,-0.696838796,-0.03943491,-0.04732506,-0.664783537,-0.12229228,-0.050782476,-0.683203816,0.02035141,-0.117617123,-0.633023083,-0.067621708,-0.118608311,-0.6366359,-0.024985552,0.00050578,-0.493056357,-0.203706771,-0.006620734,-0.506794989,0.12997818,-0.017471366,-0.276036173,-0.255899549,1
36:31.0,0.541752565,0.302397349,-0.077696104,-0.118524171,-0.696301401,-0.047677279,-0.118101239,-0.696900368,-0.047006845,-0.118518405,-0.697129548,-0.047181129,-0.11916399,-0.698022485,-0.018234968,-0.118750125,-0.699124634,-0.018653631,-0.119324133,-0.700419724,-0.017967701,-0.027621703,-0.667907059,-0.081512928,-0.039874259,-0.68542099,0.036551476,-0.097834773,-0.634388626,-0.034147501,-0.100670069,-0.636487067,0.000549316,0.034914132,-0.503295779,-0.150197744,-0.019596238,-0.498681903,0.132665157,-0.03051972,-0.345395684,-0.223137736,1
36:31.7,0.521965575,0.349896502,0.002597379,-0.130479261,-0.683872342,-0.042820454,-0.130064398,-0.684309602,-0.042056084,-0.130404055,-0.684588313,-0.042099237,-0.130020961,-0.685147226,-0.009915829,-0.129625931,-0.686193705,-0.010440111,-0.130196169,-0.687488973,-0.009683609,-0.027191548,-0.664723516,-0.085845709,-0.035668768,-0.680869102,0.048852921,-0.102641851,-0.62324214,-0.032877207,-0.105036676,-0.625694096,0.006910801,0.027436385,-0.502855539,-0.166977614,-0.010929862,-0.493204147,0.148609161,-0.084345289,-0.337601751,-0.23874259,1
36:32.4,0.561618853,0.421308795,-0.054480648,-0.148461848,-0.685503781,-0.058896065,-0.147977427,-0.686135292,-0.058050156,-0.148226589,-0.686491966,-0.058424234,-0.146827742,-0.686300635,-0.024758577,-0.14643234,-0.687471509,-0.025261879,-0.146803886,-0.688834131,-0.024367809,-0.049975868,-0.663861156,-0.106034517,-0.053776845,-0.678506434,0.03511095,-0.119366437,-0.627667069,-0.05300355,-0.120467655,-0.62995863,-0.010813475,0.004604178,-0.493167877,-0.190004274,-0.017154153,-0.50116235,0.143292904,-0.034682538,-0.27072981,-0.245602727,1
36:33.1,0.565352833,0.332390052,-0.066415532,-0.104939424,-0.698800981,-0.066439629,-0.104505442,-0.69942838,-0.065652609,-0.104912668,-0.699763834,-0.06595397,-0.110674456,-0.698793113,-0.037947893,-0.110281713,-0.69984144,-0.038370848,-0.110938057,-0.701125741,-0.03756547,-0.013070221,-0.66825974,-0.078136206,-0.050233204,-0.68053478,0.029843807,-0.084044874,-0.639512837,-0.048929691,-0.094983332,-0.640335202,-0.017462015,0.032260507,-0.498748422,-0.136873752,-0.022315953,-0.501766622,0.142789364,-0.054477546,-0.352811933,-0.266807437,1
36:33.7,0.56581701,0.422889969,-0.06803585,-0.152512506,-0.689982474,-0.081305742,-0.152036712,-0.690561295,-0.080526114,-0.152304843,-0.690999746,-0.080792427,-0.150805295,-0.690656006,-0.046780348,-0.150416702,-0.691837788,-0.047294617,-0.150801882,-0.693151236,-0.046565533,-0.051252123,-0.668836176,-0.129004002,-0.054518953,-0.6827268,0.013428211,-0.121675111,-0.629578888,-0.074125051,-0.122470044,-0.631848514,-0.031505346,0.001247808,-0.491575688,-0.20488891,-0.009593637,-0.505192578,0.123137236,-0.052290902,-0.276652664,-0.248458028,1
36:34.5,0.510889798,0.356486401,-0.04980276,-0.163208678,-0.682987452,-0.043810368,-0.162830085,-0.683448136,-0.042996645,-0.163092703,-0.683717966,-0.043148756,-0.162125185,-0.683630168,-0.010059595,-0.161758453,-0.684694111,-0.010627747,-0.16234751,-0.685980916,-0.009790182,-0.060224343,-0.665859163,-0.088445663,-0.067432962,-0.678723931,0.048988342,-0.132440865,-0.625114083,-0.035581827,-0.134661511,-0.626436412,0.005198479,0.005702554,-0.508671999,-0.172105387,-0.028248632,-0.495799184,0.151567221,-0.075422689,-0.331968576,-0.288887024,1
36:35.1,0.519460696,0.333269969,0.019194726,-0.137773097,-0.683540881,-0.030529976,-0.137410507,-0.683973849,-0.029812813,-0.13773039,-0.684264243,-0.029723406,-0.135638073,-0.684759617,0.002151489,-0.135317177,-0.685789645,0.0016675,-0.135972872,-0.687034249,0.002361774,-0.039938901,-0.666230023,-0.078808784,-0.041435514,-0.682579398,0.053817272,-0.110052869,-0.625456691,-0.019436598,-0.110220455,-0.627878487,0.019432545,0.015947953,-0.510713875,-0.163989946,-0.006197478,-0.502536058,0.150418043,-0.096978128,-0.359159172,-0.244426966,1
36:35.9,0.565929866,0.420351288,-0.056558931,-0.138335377,-0.680333376,-0.058472872,-0.137831494,-0.680926323,-0.057739735,-0.138102219,-0.681345165,-0.057975769,-0.136777982,-0.681102991,-0.024010181,-0.136383221,-0.682252705,-0.024581432,-0.136725977,-0.683602631,-0.023719549,-0.040753461,-0.665104449,-0.107758284,-0.044029109,-0.679257452,0.035292149,-0.102915168,-0.623406053,-0.05303669,-0.103881031,-0.625862598,-0.010314941,0.016048631,-0.49693349,-0.191682503,0.009431603,-0.506435275,0.139230251,-0.034889575,-0.280516118,-0.246878028,1
36:36.5,0.564630401,0.335300145,-0.100677878,-0.138551161,-0.678621471,-0.042285204,-0.138054863,-0.679237604,-0.041518927,-0.138433158,-0.67956996,-0.041742086,-0.138502434,-0.679922402,-0.007514,-0.138148502,-0.680958748,-0.008109093,-0.138685331,-0.682237506,-0.007268667,-0.036336038,-0.655868828,-0.082394838,-0.047867924,-0.673473239,0.055461884,-0.112298004,-0.621338069,-0.029781818,-0.115829661,-0.623963833,0.010793686,0.021916356,-0.495209605,-0.154323146,-0.004557233,-0.498285741,0.15835619,-0.037368659,-0.331565827,-0.306634784,1
36:37.3,0.535430408,0.421619761,-0.010381558,-0.122306019,-0.671015322,-0.005926132,-0.121887729,-0.671572208,-0.005083561,-0.12214122,-0.671873569,-0.005373955,-0.120949447,-0.672057748,0.026829481,-0.120556638,-0.673236549,0.026375055,-0.120917283,-0.674594223,0.027214527,-0.022755159,-0.658110321,-0.051999092,-0.027575772,-0.673880517,0.083222866,-0.087167583,-0.612696111,0.000179768,-0.088590771,-0.614977658,0.040337801,0.034377985,-0.500732481,-0.1469035,0.000678912,-0.485900939,0.185255766,-0.046691254,-0.280439466,-0.216745138,1
36:37.9,0.522962624,0.387214839,0.01249703,-0.133301675,-0.685610473,-0.010611773,-0.132890478,-0.686137795,-0.009797812,-0.133173749,-0.686451435,-0.010057449,-0.131860301,-0.687615335,0.022810221,-0.131453887,-0.688716114,0.022432327,-0.131987095,-0.690089762,0.023322821,-0.030886991,-0.668648124,-0.057978868,-0.036776789,-0.689119577,0.079740524,-0.102518909,-0.626110256,-0.002443314,-0.104260236,-0.629332066,0.038371801,0.021471489,-0.51112175,-0.152332515,-0.003736553,-0.496319115,0.188324928,-0.043856647,-0.302047759,-0.214976192,1
36:38.6,0.549403131,0.311169806,-0.091713829,-0.122954212,-0.680974245,-0.049253225,-0.122548997,-0.681565344,-0.048604965,-0.122993514,-0.68186295,-0.048796892,-0.122924939,-0.683173001,-0.0186584,-0.122495949,-0.684239745,-0.019064903,-0.123121396,-0.685510337,-0.018282652,-0.029490519,-0.662895083,-0.085287333,-0.039391939,-0.682034433,0.036934853,-0.100352541,-0.621838748,-0.033005476,-0.102580905,-0.624261081,0.002943039,0.037034865,-0.499428511,-0.141977996,-0.005181374,-0.508428097,0.138776779,-0.005629036,-0.316558629,-0.212025762,1
36:39.4,0.579233646,0.419769925,-0.039630992,-0.144164532,-0.682538986,-0.033724308,-0.143639207,-0.68314296,-0.032983303,-0.143849999,-0.683501661,-0.033323288,-0.143376783,-0.684583426,0.000324249,-0.143027723,-0.685767055,-0.000282764,-0.143356696,-0.687112451,0.000605583,-0.044702142,-0.664232135,-0.082411051,-0.050705694,-0.683886051,0.058029652,-0.113746896,-0.622983694,-0.026347637,-0.115290344,-0.626762748,0.015459299,0.018924128,-0.496815771,-0.168883666,-0.01249832,-0.510898054,0.162820101,0.036053844,-0.274241447,-0.227875352,1
36:40.1,0.531688738,0.299583206,-0.159813498,-0.088029407,-0.711701035,-0.071025133,-0.087661773,-0.712369263,-0.070397139,-0.088045098,-0.712600112,-0.070677042,-0.098640852,-0.71351409,-0.047751665,-0.098216653,-0.714598656,-0.048153877,-0.09867353,-0.715892553,-0.04743886,-0.004631502,-0.672475338,-0.063349724,-0.058582745,-0.689994514,0.026381493,-0.072262108,-0.648059905,-0.057419062,-0.087233916,-0.649892569,-0.030736446,0.043931246,-0.499043077,-0.125233024,-0.060387701,-0.48888576,0.128330708,-0.032160822,-0.345412612,-0.202959657,1
36:40.8,0.521890986,0.326910773,-0.066421758,-0.114798054,-0.683472037,-0.069769859,-0.114344455,-0.684016943,-0.069006443,-0.114766844,-0.684247136,-0.069093466,-0.121893458,-0.68376404,-0.043082952,-0.121495254,-0.68480885,-0.043566704,-0.122034051,-0.686124027,-0.04286027,-0.020060424,-0.668737233,-0.08048296,-0.059717655,-0.680278778,0.026315689,-0.0864999,-0.622592092,-0.055913448,-0.097732961,-0.623403847,-0.024245024,0.034764528,-0.503760576,-0.154281512,-0.034992523,-0.486076385,0.133808374,-0.074345596,-0.343610168,-0.233622432,1
36:41.5,0.565518427,0.423800263,-0.055867814,-0.157746091,-0.67734915,-0.066237211,-0.157253906,-0.677931786,-0.065483809,-0.15751183,-0.678354681,-0.065758467,-0.156631455,-0.678298295,-0.031679392,-0.156266168,-0.679475605,-0.032250404,-0.156639948,-0.680796623,-0.031459332,-0.056739338,-0.66179508,-0.113895893,-0.061843347,-0.676721275,0.029091358,-0.123960122,-0.619147837,-0.059654236,-0.125277817,-0.621748149,-0.016924143,0.000930118,-0.487708092,-0.195070684,-0.010051274,-0.501391888,0.137335777,-0.033731729,-0.263618916,-0.244606972,1
36:42.2,0.551458621,0.309536144,-0.063424834,-0.125281185,-0.67483598,-0.038496733,-0.124860317,-0.675404966,-0.037811518,-0.125286698,-0.675726056,-0.037956953,-0.125065207,-0.676831722,-0.007008791,-0.124645367,-0.677891672,-0.007367134,-0.125292331,-0.679156601,-0.006539583,-0.028593378,-0.660242379,-0.076731682,-0.039332204,-0.679581106,0.048338413,-0.099769555,-0.616973042,-0.02262044,-0.102427103,-0.619483292,0.014001846,0.034904838,-0.50005275,-0.135230482,-0.000305311,-0.505157292,0.150274038,-0.032282911,-0.330913454,-0.218177319,1
36:42.9,0.522338027,0.393832919,-0.036224266,-0.149989247,-0.678933263,-0.028567553,-0.149578691,-0.679452479,-0.02775526,-0.149888709,-0.679751515,-0.028081417,-0.148187965,-0.68003881,0.005609751,-0.147784576,-0.681154966,0.005179167,-0.14830181,-0.682528853,0.006015778,-0.047366399,-0.664944708,-0.076865435,-0.051552851,-0.681238055,0.064771652,-0.115842827,-0.621108711,-0.022111654,-0.117068216,-0.623372257,0.020084381,0.011731111,-0.507775366,-0.171740443,-0.012683998,-0.494899213,0.175765276,-0.05719446,-0.303803802,-0.24958396,1
36:43.7,0.522717696,0.40228658,-0.027143688,-0.148524076,-0.677423298,-0.02405405,-0.148145869,-0.677997112,-0.023197174,-0.148409501,-0.6782794,-0.023507357,-0.147721127,-0.677952409,0.009392977,-0.147319973,-0.679114997,0.009003639,-0.147770002,-0.680469275,0.009783745,-0.045457203,-0.663502574,-0.068742275,-0.053468101,-0.677289069,0.069795609,-0.114275254,-0.618991971,-0.017920256,-0.116546363,-0.620528996,0.023335218,0.014702338,-0.504865944,-0.159471765,-0.018221406,-0.48350659,0.175372362,-0.053629115,-0.292080134,-0.229638934,1
36:44.3,0.557312894,0.33159337,-0.063349679,-0.123778522,-0.679856241,-0.037654161,-0.123345785,-0.680422068,-0.036878109,-0.123725057,-0.680779219,-0.037120104,-0.124375634,-0.680725276,-0.004755259,-0.124007724,-0.681749046,-0.005275965,-0.124637142,-0.68299222,-0.004422903,-0.026641862,-0.657747686,-0.073664904,-0.041780297,-0.672865152,0.055522919,-0.100806348,-0.623368084,-0.022487879,-0.105276145,-0.624946415,0.015324116,0.028134881,-0.500436604,-0.141394719,-0.002537771,-0.499199808,0.159454823,-0.021139992,-0.341667444,-0.276561379,1
36:45.0,0.576794791,0.422532618,-0.030414611,-0.157624289,-0.67655319,-0.045340776,-0.157118559,-0.677163601,-0.044514656,-0.157374755,-0.677575886,-0.044848919,-0.156231046,-0.678308606,-0.010857821,-0.155891001,-0.679487646,-0.011385918,-0.156249866,-0.680835307,-0.01058507,-0.057288621,-0.661875308,-0.093997717,-0.062105443,-0.680454135,0.04711628,-0.122975416,-0.618058622,-0.038384676,-0.12407887,-0.621631265,0.003663301,-0.000611083,-0.487087011,-0.180819154,-0.011398089,-0.505938172,0.159656048,-0.028364912,-0.261640966,-0.23161006,1
36:45.7,0.521940798,0.325790828,-0.072876669,-0.137768388,-0.691307783,-0.058803558,-0.137407482,-0.691818058,-0.057930231,-0.137755871,-0.692009389,-0.058189392,-0.139738783,-0.691426337,-0.029100895,-0.139384553,-0.692508161,-0.029785872,-0.139990151,-0.693762422,-0.028963804,-0.046139538,-0.66844672,-0.086043835,-0.067009814,-0.677983344,0.031387329,-0.112101421,-0.633039057,-0.047612906,-0.118334025,-0.633251011,-0.013113022,0.021638446,-0.512933791,-0.159176782,-0.031272743,-0.491043955,0.133038044,-0.047642797,-0.358889401,-0.296726346,1
36:46.4,0.535850787,0.312345698,-0.095042475,-0.121983506,-0.688175142,-0.032865286,-0.121622898,-0.688825786,-0.032189369,-0.122063756,-0.689058781,-0.032331705,-0.125499487,-0.690537512,-0.005470991,-0.125082582,-0.691659987,-0.005827904,-0.125640735,-0.692935169,-0.005060196,-0.033093534,-0.663946331,-0.053683996,-0.058355626,-0.683932066,0.054059029,-0.09898439,-0.62669152,-0.018193007,-0.105512992,-0.629260719,0.013520956,0.026246913,-0.502047658,-0.121216729,-0.035991993,-0.489711493,0.156265259,-0.043907192,-0.325614214,-0.192737699,1
36:47.1,0.574098778,0.41368573,-0.023132591,-0.15699099,-0.673974454,-0.017378092,-0.156503007,-0.674625158,-0.016514778,-0.156731501,-0.674984872,-0.016982317,-0.155095309,-0.676442564,0.016164541,-0.154745802,-0.677647471,0.015649557,-0.155133605,-0.679019332,0.016579628,-0.06060148,-0.660171628,-0.065638542,-0.063871242,-0.680998147,0.071973801,-0.122218117,-0.616724372,-0.009882689,-0.123129427,-0.620583475,0.030934811,-0.006624987,-0.499613374,-0.162548721,-0.013980746,-0.507744908,0.185278654,-0.014595435,-0.282348752,-0.232132316,1
36:47.7,0.541481566,0.307381809,-0.069607649,-0.149204254,-0.687409103,-0.038909912,-0.148827851,-0.68803823,-0.038254261,-0.149232849,-0.688264489,-0.038363457,-0.148567066,-0.688600957,-0.008169413,-0.148225069,-0.68969357,-0.008651972,-0.14886573,-0.690985858,-0.007811308,-0.057570208,-0.661180854,-0.077061415,-0.065811895,-0.675998628,0.045609474,-0.126038671,-0.628023803,-0.025764942,-0.127981782,-0.629583776,0.010259628,0.010738993,-0.50224036,-0.148523852,-0.023973178,-0.502193213,0.147800922,-0.0401963,-0.338230699,-0.247550726,1
36:48.4,0.509498698,0.352412787,-0.020969429,-0.153396547,-0.680612385,-0.034888983,-0.153009489,-0.681063652,-0.034050465,-0.153283015,-0.681338072,-0.034197569,-0.152188107,-0.681393325,-0.001414299,-0.15179877,-0.682461441,-0.001913548,-0.152392715,-0.683766901,-0.001039743,-0.050019383,-0.663685918,-0.079743147,-0.05682737,-0.677091897,0.056467533,-0.122454695,-0.622549057,-0.026458025,-0.124451481,-0.623945951,0.013785601,0.011151919,-0.505555809,-0.164766327,-0.020367825,-0.490691572,0.157017231,-0.091910101,-0.333279133,-0.272139549,1
36:49.1,0.556361353,0.420145851,-0.030931451,-0.139855877,-0.675104439,-0.037299156,-0.139380738,-0.675683856,-0.036475182,-0.139627472,-0.676067889,-0.036804438,-0.138011575,-0.675672472,-0.003833294,-0.137634531,-0.676852107,-0.004365683,-0.137960389,-0.678227723,-0.003513336,-0.042742249,-0.662907243,-0.08485651,-0.045207728,-0.676081777,0.053500652,-0.104756802,-0.617884874,-0.030947447,-0.105392061,-0.619783103,0.010323524,0.012513716,-0.4999668,-0.175524384,0.002937838,-0.499243647,0.164000273,-0.024170868,-0.282315344,-0.23453927,1
36:49.8,0.554740477,0.333567601,-0.023199753,-0.128007501,-0.687874854,-0.032048941,-0.127590209,-0.688461185,-0.031351805,-0.12802349,-0.688870788,-0.031494379,-0.126826063,-0.688392282,0.001136303,-0.126421079,-0.68950218,0.000781536,-0.127061009,-0.690780461,0.001590014,-0.030957151,-0.662702501,-0.074783564,-0.0376844,-0.67670089,0.055939198,-0.106183149,-0.629591823,-0.016833544,-0.107910745,-0.631045759,0.021364689,0.014059393,-0.49806416,-0.143617362,-0.003854078,-0.494626999,0.15700531,-0.05758246,-0.335587382,-0.23874414,1
36:50.5,0.561172569,0.427451777,-0.044250154,-0.144653052,-0.66763413,-0.044648409,-0.144145742,-0.668230832,-0.043853998,-0.144406423,-0.668637156,-0.044075012,-0.142460227,-0.667780638,-0.010983706,-0.142075866,-0.668956578,-0.01153183,-0.14236699,-0.670329332,-0.010648012,-0.049995884,-0.656404555,-0.093292952,-0.050357293,-0.667790592,0.046420097,-0.107230142,-0.612491488,-0.039900064,-0.107340962,-0.614039361,0.001744032,0.002052074,-0.490195304,-0.183566317,0.006097933,-0.492447287,0.152138233,-0.062030878,-0.269198507,-0.24132061,1
36:51.2,0.521750355,0.345382527,-0.003402659,-0.15222609,-0.674480438,-0.036246061,-0.151857167,-0.674972832,-0.035565138,-0.152221411,-0.675262511,-0.035564899,-0.150426507,-0.676102459,-0.00331378,-0.150071844,-0.67718941,-0.003763676,-0.150683373,-0.678471267,-0.002967358,-0.052125696,-0.66183424,-0.08462429,-0.054684084,-0.679581344,0.050804138,-0.121051639,-0.61668402,-0.02572298,-0.121414289,-0.619493604,0.014208317,0.009110756,-0.505782187,-0.164882123,-0.014958433,-0.496705592,0.149523497,-0.08541353,-0.328087747,-0.228043318,1
36:51.8,0.550404823,0.334612557,0.015929222,-0.151545212,-0.681129515,-0.030375004,-0.151116282,-0.681732535,-0.029706717,-0.151533723,-0.682110131,-0.029846191,-0.149449468,-0.683030188,0.003872395,-0.149031341,-0.684142053,0.003590584,-0.149724066,-0.685442448,0.004319191,-0.048419386,-0.656984866,-0.079117537,-0.050668757,-0.677209079,0.059120655,-0.128308028,-0.622591436,-0.016408682,-0.128524795,-0.625830412,0.023949385,-0.007479605,-0.492930144,-0.153086632,-0.007838829,-0.493261158,0.160731792,-0.078577287,-0.334777266,-0.211762905,1
36:52.5,0.569322073,0.413849166,-0.039832999,-0.174482808,-0.668978333,-0.046013117,-0.173994645,-0.669610858,-0.045253515,-0.174231768,-0.670006454,-0.045659304,-0.171269774,-0.670452952,-0.011347294,-0.17084904,-0.67165029,-0.011878729,-0.171272337,-0.672973096,-0.01102066,-0.077847965,-0.65410769,-0.098392963,-0.075776383,-0.670465231,0.045500755,-0.137101933,-0.61350745,-0.04118681,-0.136481911,-0.616379261,0.001621008,-0.02922745,-0.483405083,-0.185526922,0.000146049,-0.503135264,0.152623177,-0.078516409,-0.262254179,-0.243311644,1
